customer_id,product_id,sales_transaction_date,sales_amount,channel,dealership_id
4525,7,"2018-02-10 00:53:28",599.99,dealership,1
32690,8,"2018-06-03 07:45:59",629.991,dealership,7
38628,3,"2015-02-10 23:29:19",449.99100000000004,dealership,11
34705,8,"2017-10-01 10:50:18",699.99,internet,NULL
18689,7,"2017-07-20 13:13:48",599.99,dealership,16
35168,3,"2017-09-03 23:42:52",499.99,dealership,6
15145,8,"2019-04-08 11:55:05",699.99,dealership,1
751,3,"2013-06-21 00:46:14",499.99,internet,NULL
10807,7,"2018-07-23 21:01:59",599.99,internet,NULL
4381,3,"2015-06-04 12:21:32",499.99,dealership,7
38232,3,"2013-10-21 02:37:37",399.992,internet,NULL
27201,3,"2018-06-01 15:35:29",499.99,dealership,19
28445,8,"2018-12-29 06:02:20",699.99,dealership,6
28123,7,"2018-07-20 18:31:04",599.99,internet,NULL
521,7,"2019-03-21 22:28:20",539.991,internet,NULL
18895,7,"2017-04-19 22:43:16",599.99,dealership,18
38469,12,"2019-04-25 07:37:27",349.99,dealership,10
6131,8,"2017-11-16 11:38:51",559.9920000000001,dealership,17
42328,7,"2017-06-02 22:12:01",539.991,dealership,7
38513,7,"2018-08-09 04:29:51",479.992,dealership,7
30049,3,"2017-07-29 13:40:08",499.99,dealership,10
45203,8,"2018-10-15 05:23:40",699.99,internet,NULL
2695,3,"2014-01-06 01:43:00",499.99,internet,NULL
14263,7,"2019-04-28 21:30:50",599.99,dealership,10
12262,3,"2016-09-03 02:01:16",499.99,dealership,10
6140,3,"2017-01-04 07:27:02",499.99,internet,NULL
32893,3,"2018-09-08 02:57:38",449.99100000000004,dealership,15
12650,3,"2013-10-04 09:11:00",499.99,internet,NULL
46455,3,"2017-05-11 03:47:16",399.992,internet,NULL
11691,3,"2014-09-15 09:51:49",499.99,internet,NULL
14449,7,"2019-03-20 11:37:00",479.992,dealership,2
34756,7,"2018-05-28 04:25:10",599.99,internet,NULL
5670,12,"2019-03-18 17:31:10",349.99,internet,NULL
10111,3,"2018-02-16 12:59:24",449.99100000000004,internet,NULL
8328,3,"2017-10-06 10:12:22",449.99100000000004,dealership,2
20432,7,"2018-03-10 05:45:41",599.99,dealership,4
38149,3,"2015-10-18 10:45:45",499.99,internet,NULL
17081,8,"2018-08-24 09:18:56",699.99,dealership,4
16864,3,"2013-12-28 23:28:18",499.99,internet,NULL
27830,3,"2016-03-22 01:34:53",499.99,dealership,10
13017,3,"2017-06-12 14:46:15",499.99,dealership,7
45437,7,"2017-12-12 00:36:24",599.99,dealership,17
44363,3,"2016-01-22 14:32:07",499.99,internet,NULL
11876,8,"2018-06-15 14:06:06",559.9920000000001,dealership,14
39687,7,"2018-11-17 16:37:21",599.99,internet,NULL
32564,8,"2018-01-06 10:08:30",699.99,internet,NULL
49,7,"2017-03-16 04:41:25",599.99,internet,NULL
40032,8,"2017-09-14 13:45:52",559.9920000000001,internet,NULL
44310,8,"2018-01-08 17:17:39",699.99,internet,NULL
32187,8,"2017-03-03 01:35:37",559.9920000000001,internet,NULL
839,3,"2018-11-26 04:28:50",499.99,internet,NULL
40310,8,"2019-02-22 00:44:20",699.99,dealership,3
41428,3,"2015-01-21 15:34:03",499.99,dealership,7
651,8,"2018-03-13 21:42:35",699.99,dealership,2
39945,7,"2018-04-25 05:23:33",599.99,dealership,13
20388,3,"2016-06-08 05:22:07",449.99100000000004,internet,NULL
1811,7,"2017-04-17 20:24:37",479.992,dealership,20
2070,3,"2014-09-22 21:12:35",499.99,dealership,16
7728,7,"2019-01-19 06:34:17",539.991,dealership,19
45273,4,"2015-05-20 08:52:50",115000,dealership,3
15760,8,"2017-10-27 05:19:12",699.99,internet,NULL
49447,3,"2017-09-22 10:45:25",499.99,dealership,11
48984,4,"2018-03-10 05:06:34",103500,internet,NULL
40774,3,"2016-12-25 12:52:26",449.99100000000004,dealership,11
21127,8,"2017-09-16 11:42:48",699.99,dealership,4
2249,8,"2019-01-27 12:43:21",629.991,dealership,20
38186,7,"2016-12-28 00:59:28",599.99,dealership,16
3324,8,"2017-09-23 02:27:17",629.991,internet,NULL
36069,7,"2017-08-17 19:04:34",479.992,dealership,1
20343,7,"2016-11-04 03:19:03",599.99,dealership,19
6013,8,"2018-01-27 03:05:58",699.99,internet,NULL
35694,3,"2015-08-14 23:16:19",499.99,dealership,10
10173,8,"2018-08-29 20:46:16",699.99,internet,NULL
14393,8,"2017-03-05 21:53:44",629.991,dealership,5
49042,3,"2017-06-23 11:01:56",499.99,dealership,11
7271,8,"2017-09-23 07:19:17",699.99,internet,NULL
11968,8,"2018-09-02 02:41:10",699.99,dealership,9
19944,3,"2015-02-19 08:26:59",499.99,internet,NULL
24144,8,"2017-09-30 02:25:19",699.99,dealership,2
42614,3,"2014-05-21 21:18:17",449.99100000000004,internet,NULL
4410,3,"2015-07-31 10:08:23",449.99100000000004,internet,NULL
20972,7,"2019-05-23 03:02:00",599.99,dealership,2
17667,7,"2016-11-19 18:23:26",599.99,dealership,3
11019,7,"2017-05-12 04:41:37",599.99,internet,NULL
13931,3,"2016-07-22 08:43:28",499.99,internet,NULL
46827,7,"2017-04-30 05:15:01",599.99,internet,NULL
22530,3,"2015-03-20 12:29:36",449.99100000000004,internet,NULL
40074,8,"2019-05-11 09:17:55",699.99,dealership,1
17825,3,"2016-03-02 00:39:58",499.99,internet,NULL
34359,8,"2018-10-22 02:01:37",699.99,internet,NULL
38056,3,"2013-09-16 12:21:55",499.99,internet,NULL
3271,8,"2019-05-26 13:51:47",699.99,internet,NULL
14048,3,"2013-10-10 03:08:37",499.99,internet,NULL
34183,8,"2017-08-22 22:06:17",699.99,dealership,9
46194,7,"2018-07-29 23:24:33",599.99,dealership,19
32143,7,"2018-08-04 08:48:49",539.991,internet,NULL
45228,3,"2016-05-27 02:20:47",399.992,dealership,2
36877,8,"2018-07-15 21:29:59",699.99,dealership,3
33619,3,"2017-09-02 09:46:20",399.992,dealership,13
12601,8,"2017-11-16 23:29:08",559.9920000000001,internet,NULL
20481,3,"2016-10-08 18:09:13",499.99,internet,NULL
49607,7,"2018-09-29 01:39:22",599.99,internet,NULL
15001,8,"2018-01-04 02:02:37",629.991,internet,NULL
37549,4,"2017-11-06 10:11:21",115000,internet,NULL
7087,7,"2017-09-02 21:52:49",599.99,internet,NULL
31473,7,"2016-11-22 10:51:41",599.99,dealership,3
26516,3,"2015-09-23 08:41:23",449.99100000000004,internet,NULL
12037,8,"2017-09-06 16:22:29",699.99,dealership,7
22517,12,"2019-04-09 01:05:01",314.99100000000004,internet,NULL
29102,3,"2016-09-22 12:54:07",449.99100000000004,dealership,1
46770,3,"2018-06-23 07:37:17",499.99,internet,NULL
30962,3,"2018-10-04 17:04:44",499.99,internet,NULL
32404,3,"2018-01-17 03:22:34",449.99100000000004,internet,NULL
26850,7,"2017-12-22 07:14:24",599.99,dealership,11
31505,12,"2019-05-30 07:08:06",349.99,internet,NULL
8120,8,"2019-03-11 23:16:30",699.99,dealership,17
42776,7,"2017-11-30 18:53:10",599.99,internet,NULL
15699,8,"2018-08-25 16:40:34",699.99,dealership,18
36959,3,"2013-06-01 11:16:33",499.99,internet,NULL
27707,4,"2015-02-04 21:58:52",115000,dealership,6
36539,7,"2018-08-14 05:40:27",539.991,dealership,6
39682,12,"2019-03-27 13:32:57",349.99,dealership,12
27787,7,"2018-09-06 12:51:55",599.99,dealership,14
33286,3,"2018-08-01 18:50:55",399.992,dealership,1
43368,7,"2016-12-07 02:41:59",599.99,dealership,11
24212,8,"2019-04-27 05:38:46",629.991,internet,NULL
3313,8,"2018-05-05 19:26:45",699.99,dealership,1
23420,8,"2018-11-15 03:05:04",699.99,dealership,13
42676,3,"2016-07-31 02:37:27",399.992,internet,NULL
33059,7,"2016-11-30 00:48:57",479.992,internet,NULL
28250,8,"2017-06-21 04:54:53",699.99,dealership,10
418,7,"2016-12-21 08:21:33",539.991,internet,NULL
35486,3,"2018-09-08 07:41:58",499.99,dealership,18
15693,3,"2017-03-06 21:02:59",499.99,internet,NULL
26406,3,"2016-10-04 03:23:00",499.99,dealership,10
41015,3,"2015-03-26 21:27:44",499.99,dealership,5
47280,8,"2018-08-16 04:44:34",559.9920000000001,dealership,19
49085,3,"2016-10-10 13:56:01",499.99,internet,NULL
19433,8,"2018-07-24 19:28:38",699.99,internet,NULL
2114,3,"2016-04-03 17:12:20",449.99100000000004,internet,NULL
21022,7,"2017-03-03 02:53:23",599.99,internet,NULL
46994,7,"2017-11-08 02:16:08",599.99,internet,NULL
49417,8,"2017-06-14 05:16:34",699.99,dealership,10
5,3,"2014-04-17 11:55:18",499.99,internet,NULL
44829,3,"2015-09-28 21:49:52",499.99,internet,NULL
29432,3,"2015-04-13 02:53:29",499.99,internet,NULL
42365,7,"2018-03-03 12:29:35",599.99,dealership,6
34320,12,"2019-03-20 01:56:25",349.99,dealership,5
713,7,"2019-04-12 21:30:35",599.99,dealership,3
35284,3,"2015-10-12 13:53:27",449.99100000000004,internet,NULL
15878,7,"2018-12-19 19:49:21",599.99,internet,NULL
16590,3,"2017-12-12 06:32:01",499.99,dealership,2
25039,7,"2018-01-31 06:27:48",539.991,dealership,18
2230,3,"2014-04-17 15:34:49",499.99,internet,NULL
20003,7,"2018-03-15 14:04:27",539.991,dealership,1
40926,7,"2019-05-06 07:06:22",599.99,internet,NULL
3512,7,"2018-06-20 20:43:24",599.99,dealership,4
5786,3,"2014-06-09 00:45:41",399.992,dealership,6
19324,7,"2018-10-22 01:33:06",599.99,dealership,11
38195,3,"2016-02-27 07:29:19",499.99,internet,NULL
10491,3,"2015-04-09 02:01:25",499.99,internet,NULL
29659,3,"2015-06-20 01:24:56",499.99,dealership,15
22793,8,"2017-10-03 04:09:51",699.99,internet,NULL
21054,7,"2019-05-26 19:47:30",599.99,internet,NULL
10783,7,"2017-01-08 05:37:14",539.991,internet,NULL
36169,3,"2016-06-19 07:48:08",499.99,dealership,19
39569,3,"2017-11-08 14:00:11",499.99,dealership,1
49040,3,"2014-07-17 03:59:51",449.99100000000004,internet,NULL
3621,3,"2013-08-17 09:06:41",449.99100000000004,internet,NULL
49307,7,"2018-06-19 01:14:44",539.991,dealership,19
1087,3,"2015-07-12 08:03:08",399.992,internet,NULL
29332,12,"2019-02-26 21:24:43",349.99,dealership,19
43582,3,"2017-05-27 08:04:41",449.99100000000004,dealership,11
22952,3,"2015-02-06 06:32:06",499.99,dealership,4
45022,3,"2018-08-21 02:35:49",399.992,dealership,18
4351,3,"2018-12-14 09:09:59",449.99100000000004,internet,NULL
43027,8,"2019-01-10 09:50:38",629.991,internet,NULL
7291,8,"2018-07-27 14:01:53",699.99,internet,NULL
45981,3,"2014-12-21 16:50:36",499.99,internet,NULL
40062,3,"2014-03-26 00:39:34",499.99,internet,NULL
19602,8,"2018-09-26 17:45:01",699.99,dealership,13
6968,7,"2019-05-22 05:12:20",599.99,internet,NULL
48125,7,"2018-06-17 06:55:10",479.992,dealership,19
34395,7,"2017-01-11 17:57:26",539.991,dealership,3
48932,7,"2017-07-26 19:08:36",539.991,dealership,3
6135,3,"2017-05-06 04:46:11",499.99,dealership,11
10138,8,"2017-12-22 18:55:44",699.99,internet,NULL
33354,7,"2017-02-08 23:21:59",479.992,internet,NULL
6149,7,"2018-07-09 23:39:17",599.99,internet,NULL
41808,3,"2016-06-29 13:55:41",499.99,dealership,9
15386,3,"2017-11-20 10:27:53",399.992,internet,NULL
27403,3,"2014-11-10 23:40:36",499.99,dealership,18
48685,7,"2019-01-03 03:39:58",539.991,dealership,11
18952,7,"2016-12-29 00:22:34",539.991,dealership,3
13301,3,"2017-11-13 06:44:43",499.99,internet,NULL
8649,8,"2017-05-28 05:39:39",559.9920000000001,dealership,1
38232,3,"2016-06-07 05:07:17",449.99100000000004,dealership,17
16464,3,"2018-11-18 13:01:11",449.99100000000004,dealership,9
40227,8,"2018-10-28 15:48:48",629.991,dealership,11
44360,7,"2017-04-23 23:11:11",599.99,internet,NULL
49809,3,"2016-01-12 14:55:05",449.99100000000004,dealership,14
9826,8,"2019-05-31 00:48:24",629.991,dealership,8
27508,3,"2018-06-16 14:59:54",499.99,dealership,9
42084,7,"2018-03-22 10:20:05",599.99,dealership,16
43884,3,"2013-10-31 08:17:52",499.99,internet,NULL
13373,3,"2016-03-02 08:40:30",449.99100000000004,internet,NULL
16862,8,"2019-01-16 23:54:16",699.99,internet,NULL
36828,3,"2017-07-09 15:09:28",449.99100000000004,dealership,4
26657,3,"2015-12-03 05:46:35",499.99,dealership,5
3034,3,"2016-07-08 03:14:09",499.99,internet,NULL
45121,7,"2018-07-29 21:55:24",599.99,dealership,8
4424,7,"2019-04-20 05:10:03",599.99,dealership,16
27281,3,"2014-06-18 02:39:51",449.99100000000004,internet,NULL
41031,7,"2017-05-19 23:07:28",599.99,internet,NULL
853,12,"2019-02-23 21:14:44",349.99,internet,NULL
33672,8,"2018-07-22 03:35:29",629.991,internet,NULL
5154,8,"2018-06-19 09:40:38",699.99,dealership,2
26625,7,"2018-09-02 17:10:55",539.991,dealership,20
44679,8,"2018-01-31 05:40:21",699.99,internet,NULL
44651,8,"2018-10-22 13:56:37",629.991,internet,NULL
13693,3,"2016-08-05 02:53:02",449.99100000000004,internet,NULL
3345,7,"2017-08-19 05:30:42",599.99,dealership,5
42296,3,"2015-06-04 21:27:24",499.99,internet,NULL
24791,7,"2018-04-27 00:15:46",599.99,internet,NULL
37913,7,"2017-12-19 18:07:03",539.991,dealership,6
42496,3,"2017-03-26 21:05:40",449.99100000000004,dealership,14
32462,7,"2018-11-27 16:35:47",599.99,internet,NULL
17141,7,"2019-01-21 18:17:12",599.99,dealership,10
20741,7,"2018-04-25 13:05:15",599.99,dealership,4
11268,3,"2014-04-17 08:45:55",499.99,internet,NULL
15305,7,"2019-05-28 14:27:24",599.99,internet,NULL
18681,8,"2017-07-20 18:55:28",699.99,dealership,3
43473,8,"2018-11-22 03:27:45",699.99,dealership,10
8916,8,"2018-05-23 19:34:23",699.99,dealership,9
22564,8,"2017-07-09 21:26:05",699.99,internet,NULL
24171,8,"2018-11-24 12:34:28",629.991,internet,NULL
34657,3,"2016-06-26 22:15:52",449.99100000000004,internet,NULL
26545,3,"2013-10-24 14:10:20",499.99,internet,NULL
11827,8,"2018-07-23 03:52:00",559.9920000000001,internet,NULL
39960,3,"2015-07-09 00:18:16",499.99,internet,NULL
8545,8,"2019-03-29 19:56:40",629.991,dealership,19
41886,7,"2018-03-25 07:29:47",599.99,dealership,18
48276,3,"2016-06-29 21:09:16",499.99,dealership,1
32896,3,"2018-03-22 06:18:07",499.99,dealership,2
40884,12,"2019-05-31 22:51:47",349.99,internet,NULL
32394,7,"2017-07-16 16:18:02",599.99,dealership,6
20218,3,"2017-08-21 23:20:44",449.99100000000004,internet,NULL
49538,3,"2015-05-02 07:24:19",499.99,dealership,2
5588,3,"2018-06-13 06:55:46",499.99,internet,NULL
45417,3,"2017-12-30 03:23:17",499.99,internet,NULL
24365,7,"2018-06-05 02:47:21",479.992,dealership,7
25114,7,"2016-10-17 14:58:07",539.991,dealership,12
12718,3,"2018-08-08 02:20:49",499.99,dealership,12
31396,8,"2017-04-21 09:44:03",699.99,dealership,15
44479,7,"2017-06-04 11:06:31",479.992,internet,NULL
5948,7,"2016-10-16 09:58:35",479.992,dealership,19
49985,7,"2019-03-09 10:28:54",599.99,dealership,11
29587,3,"2015-12-02 22:19:37",499.99,internet,NULL
17674,7,"2018-11-15 19:41:04",599.99,dealership,8
12719,8,"2019-02-10 17:54:05",559.9920000000001,internet,NULL
18597,7,"2018-02-11 05:22:05",479.992,dealership,7
3244,3,"2013-07-24 07:45:05",499.99,internet,NULL
17007,8,"2017-11-24 16:55:31",699.99,internet,NULL
29327,3,"2017-10-05 03:04:58",499.99,dealership,2
36436,7,"2016-11-10 07:05:15",599.99,internet,NULL
11345,7,"2017-09-10 01:26:25",479.992,internet,NULL
47322,12,"2019-04-17 12:41:32",314.99100000000004,dealership,11
27598,8,"2017-05-11 15:09:57",699.99,dealership,11
10832,3,"2016-08-10 16:11:21",499.99,dealership,10
45904,4,"2018-05-09 19:24:09",103500,internet,NULL
29027,3,"2017-03-11 13:31:39",499.99,dealership,3
3544,3,"2013-05-08 20:53:05",499.99,internet,NULL
6602,7,"2018-05-11 14:51:47",599.99,dealership,18
17672,12,"2019-04-22 06:08:07",349.99,dealership,6
27351,7,"2018-12-01 00:52:46",599.99,dealership,3
22428,7,"2017-12-14 04:18:55",539.991,internet,NULL
36021,7,"2019-02-04 05:24:30",599.99,dealership,16
33416,3,"2017-12-29 19:20:54",499.99,dealership,11
4839,4,"2016-03-24 22:38:47",92000,dealership,19
19273,12,"2019-02-18 01:38:27",314.99100000000004,internet,NULL
33401,7,"2017-04-30 06:41:21",599.99,internet,NULL
16929,8,"2017-07-29 22:02:21",699.99,dealership,19
4503,7,"2019-02-01 16:17:34",599.99,dealership,7
1950,7,"2017-11-22 23:12:02",479.992,dealership,11
36258,8,"2018-05-11 08:03:15",629.991,internet,NULL
36560,8,"2017-10-14 03:48:29",699.99,internet,NULL
7745,3,"2017-02-04 16:25:51",499.99,internet,NULL
40100,7,"2018-11-10 15:34:31",599.99,dealership,1
45365,3,"2014-02-15 04:08:38",499.99,internet,NULL
42285,8,"2017-03-10 23:25:37",629.991,internet,NULL
46543,8,"2017-04-09 05:02:08",699.99,internet,NULL
38549,7,"2017-10-28 13:42:33",539.991,dealership,13
2278,3,"2016-09-01 10:48:02",499.99,dealership,10
4971,3,"2016-12-27 07:43:13",499.99,dealership,6
37030,3,"2018-07-31 09:00:08",499.99,internet,NULL
26447,3,"2017-09-29 23:24:18",499.99,dealership,18
22047,3,"2014-10-21 10:14:03",499.99,internet,NULL
22241,3,"2017-11-06 18:47:20",499.99,dealership,17
12628,8,"2017-04-22 20:50:08",699.99,dealership,16
29771,8,"2018-06-10 01:05:14",699.99,internet,NULL
37057,3,"2017-08-27 18:32:07",399.992,dealership,11
34820,8,"2017-03-06 07:02:11",699.99,internet,NULL
47982,3,"2017-12-22 02:04:06",499.99,dealership,11
25351,8,"2018-06-11 04:49:16",559.9920000000001,dealership,12
17903,4,"2014-08-13 19:55:12",103500,dealership,4
19710,7,"2017-01-07 13:48:15",539.991,dealership,16
11499,4,"2016-09-19 14:43:04",115000,internet,NULL
27733,3,"2017-01-25 09:31:44",499.99,internet,NULL
38370,7,"2017-05-09 03:12:58",599.99,internet,NULL
12978,7,"2017-08-17 19:17:28",599.99,internet,NULL
34917,7,"2018-11-09 02:31:11",539.991,internet,NULL
49785,8,"2017-08-20 12:44:50",699.99,dealership,2
39306,7,"2016-12-22 19:08:56",599.99,dealership,7
27680,3,"2017-08-07 12:42:55",499.99,dealership,2
5696,3,"2018-08-20 23:23:18",499.99,internet,NULL
27459,3,"2013-10-21 16:19:04",449.99100000000004,internet,NULL
13856,8,"2019-01-10 23:22:03",699.99,dealership,17
40236,3,"2016-10-05 20:01:55",499.99,internet,NULL
5676,8,"2018-01-02 12:49:18",559.9920000000001,dealership,19
21529,3,"2018-12-10 00:55:48",499.99,dealership,11
33136,3,"2018-05-05 18:43:41",499.99,dealership,18
35481,12,"2019-04-07 08:54:56",349.99,internet,NULL
38146,8,"2017-06-14 23:02:35",699.99,dealership,18
28510,3,"2015-06-17 11:51:41",499.99,internet,NULL
27281,3,"2014-04-21 16:50:44",449.99100000000004,internet,NULL
40619,3,"2015-04-22 17:03:19",499.99,internet,NULL
15641,7,"2018-12-19 12:19:43",599.99,dealership,1
8400,3,"2016-08-23 10:03:46",399.992,internet,NULL
46414,7,"2017-02-08 04:56:47",599.99,dealership,11
8772,12,"2019-05-05 21:52:52",349.99,dealership,2
18793,3,"2013-07-13 23:21:29",499.99,internet,NULL
45337,3,"2015-02-05 03:17:43",499.99,dealership,4
27819,7,"2017-11-19 04:26:25",599.99,internet,NULL
17048,3,"2017-08-30 23:37:28",499.99,internet,NULL
26196,8,"2018-02-13 00:35:02",699.99,dealership,9
8937,8,"2018-06-27 03:45:00",699.99,internet,NULL
30947,8,"2018-06-12 14:36:37",559.9920000000001,internet,NULL
33039,3,"2017-08-22 10:46:09",499.99,internet,NULL
18429,3,"2016-04-29 05:26:40",499.99,internet,NULL
42656,3,"2014-08-14 16:15:19",399.992,internet,NULL
6152,8,"2017-10-14 21:35:15",699.99,dealership,12
22518,3,"2018-03-28 13:32:17",499.99,dealership,12
21877,8,"2018-01-05 03:40:29",629.991,dealership,6
8602,7,"2018-05-06 05:30:43",599.99,dealership,1
3303,3,"2018-09-20 09:34:03",499.99,internet,NULL
49937,8,"2017-11-03 07:22:01",629.991,internet,NULL
40067,3,"2017-06-27 17:30:49",499.99,dealership,7
7104,3,"2016-09-13 16:59:17",499.99,internet,NULL
23881,8,"2017-03-03 19:45:42",629.991,internet,NULL
26704,7,"2018-04-09 06:41:49",539.991,internet,NULL
47977,7,"2018-07-20 19:37:26",599.99,dealership,19
48100,4,"2016-01-22 12:38:18",103500,dealership,15
19983,12,"2019-03-29 15:15:58",279.992,internet,NULL
46086,3,"2013-08-08 11:46:13",499.99,internet,NULL
44283,7,"2017-07-08 11:05:51",539.991,dealership,8
4194,7,"2018-04-21 14:11:30",599.99,dealership,12
43771,3,"2015-03-14 06:58:04",499.99,internet,NULL
29697,7,"2017-06-14 01:36:14",479.992,internet,NULL
1324,7,"2017-03-28 08:02:08",599.99,internet,NULL
19134,3,"2016-06-07 05:56:41",499.99,dealership,17
20028,7,"2019-01-15 01:43:57",539.991,dealership,7
18856,7,"2018-06-27 18:28:37",599.99,dealership,4
48362,8,"2019-02-05 20:23:04",699.99,dealership,6
28013,7,"2018-05-07 23:00:34",599.99,dealership,19
14512,8,"2017-11-10 23:48:43",699.99,internet,NULL
7941,3,"2018-06-04 16:20:06",449.99100000000004,dealership,20
37340,8,"2018-05-08 09:17:34",629.991,internet,NULL
15151,7,"2017-05-11 05:19:57",539.991,internet,NULL
13991,3,"2015-02-28 19:10:44",499.99,internet,NULL
10413,12,"2019-05-25 16:10:21",349.99,internet,NULL
5735,7,"2017-07-08 21:46:10",599.99,internet,NULL
30421,8,"2017-07-22 21:46:04",699.99,dealership,16
12362,8,"2019-02-24 10:11:33",629.991,internet,NULL
42929,7,"2018-04-17 02:04:11",599.99,dealership,19
4015,8,"2018-01-02 14:13:14",559.9920000000001,dealership,20
34601,3,"2014-09-21 00:22:31",449.99100000000004,internet,NULL
12698,3,"2018-06-13 03:36:41",499.99,internet,NULL
287,8,"2017-07-21 11:11:11",699.99,internet,NULL
20415,4,"2015-04-06 08:44:00",115000,internet,NULL
29190,7,"2018-02-22 07:05:09",599.99,internet,NULL
20914,12,"2019-05-14 21:59:46",349.99,internet,NULL
11814,8,"2018-06-19 15:38:01",699.99,dealership,1
27265,8,"2018-11-01 13:22:01",699.99,internet,NULL
5848,3,"2017-01-17 14:12:56",399.992,dealership,13
40177,3,"2014-02-14 10:18:28",499.99,internet,NULL
45326,3,"2017-01-28 11:46:31",499.99,internet,NULL
20694,4,"2017-10-20 07:12:01",103500,internet,NULL
39451,7,"2016-10-20 13:25:51",599.99,internet,NULL
17578,3,"2015-12-29 18:18:41",399.992,internet,NULL
1778,7,"2017-09-05 23:02:09",539.991,dealership,18
34604,3,"2014-08-02 04:23:55",499.99,internet,NULL
41169,7,"2018-07-16 18:25:43",599.99,dealership,11
30293,8,"2019-03-22 13:44:30",699.99,dealership,18
45055,3,"2014-07-28 00:00:01",499.99,internet,NULL
34375,3,"2015-05-01 01:19:12",399.992,dealership,13
7718,7,"2017-06-27 09:11:52",539.991,internet,NULL
15574,3,"2015-05-17 00:41:41",449.99100000000004,dealership,10
37536,3,"2016-05-10 18:36:36",399.992,dealership,18
44150,8,"2017-06-12 03:20:58",699.99,internet,NULL
40134,3,"2014-10-01 08:20:10",449.99100000000004,internet,NULL
35231,8,"2019-05-14 03:33:56",629.991,dealership,4
32423,3,"2016-11-10 12:04:34",499.99,internet,NULL
19536,12,"2019-04-15 09:07:15",349.99,internet,NULL
46415,7,"2019-01-26 15:57:36",599.99,dealership,11
6743,3,"2016-01-25 12:58:55",499.99,internet,NULL
22769,3,"2016-04-11 23:21:27",499.99,dealership,11
199,12,"2019-05-12 17:48:12",349.99,internet,NULL
31307,7,"2016-10-10 21:22:38",599.99,internet,NULL
38806,7,"2018-06-14 13:49:48",539.991,internet,NULL
15243,7,"2018-11-23 04:36:46",599.99,dealership,6
45133,3,"2018-11-04 09:01:46",399.992,internet,NULL
1698,3,"2015-08-09 15:56:15",499.99,dealership,5
4196,8,"2017-04-07 13:38:51",699.99,dealership,3
22061,8,"2018-10-13 09:15:14",629.991,dealership,16
35341,8,"2017-07-31 14:21:12",629.991,internet,NULL
41481,3,"2013-10-28 05:24:55",399.992,internet,NULL
23214,4,"2015-10-28 21:32:37",115000,internet,NULL
14163,3,"2015-06-18 22:40:00",499.99,internet,NULL
5880,7,"2019-04-18 17:30:41",539.991,dealership,11
21105,8,"2018-10-09 23:10:01",699.99,dealership,1
36020,7,"2017-11-16 06:17:23",599.99,dealership,11
2645,3,"2018-11-02 04:24:49",499.99,dealership,2
49510,7,"2017-09-20 22:18:04",599.99,internet,NULL
35871,7,"2018-12-14 22:11:24",599.99,dealership,11
39830,3,"2018-06-24 02:55:06",499.99,internet,NULL
41891,3,"2015-05-08 08:50:14",449.99100000000004,internet,NULL
47806,4,"2016-05-17 00:09:11",92000,dealership,19
47891,7,"2018-12-23 07:50:30",599.99,dealership,7
39405,3,"2016-04-29 09:56:01",399.992,dealership,5
37640,8,"2017-08-23 11:51:49",699.99,internet,NULL
11755,3,"2017-01-11 10:55:57",499.99,dealership,3
40814,8,"2018-09-14 17:38:28",629.991,dealership,15
46245,8,"2018-07-22 07:48:32",699.99,internet,NULL
433,3,"2016-05-16 16:00:42",499.99,internet,NULL
22176,3,"2018-11-07 13:40:21",399.992,internet,NULL
5890,7,"2018-08-29 09:40:55",599.99,dealership,19
46697,3,"2016-08-29 14:01:59",499.99,internet,NULL
35188,3,"2016-07-25 18:05:47",499.99,internet,NULL
15527,3,"2016-08-06 07:20:35",499.99,internet,NULL
13747,8,"2018-03-20 09:16:43",699.99,dealership,3
3089,3,"2018-05-17 22:10:43",499.99,dealership,12
36186,3,"2018-06-24 17:56:50",399.992,dealership,18
26582,3,"2015-06-14 05:06:46",449.99100000000004,dealership,16
3941,3,"2017-01-09 06:17:33",449.99100000000004,dealership,4
25660,7,"2016-12-30 05:47:34",599.99,internet,NULL
42636,7,"2017-08-08 08:02:46",599.99,dealership,9
5060,7,"2018-12-21 02:52:11",599.99,internet,NULL
42079,8,"2018-09-12 05:38:53",699.99,dealership,14
23474,8,"2018-05-30 20:41:14",559.9920000000001,dealership,3
4880,7,"2018-12-09 17:29:09",539.991,dealership,3
30143,3,"2016-09-11 10:31:36",499.99,dealership,16
34761,12,"2019-05-15 16:49:38",349.99,dealership,2
26173,8,"2017-08-17 02:31:36",699.99,internet,NULL
36007,8,"2017-04-21 18:36:29",699.99,dealership,7
39434,3,"2018-12-07 02:14:54",449.99100000000004,internet,NULL
18627,3,"2018-04-02 18:21:10",499.99,internet,NULL
24277,4,"2014-10-14 08:10:17",103500,dealership,16
20486,8,"2018-08-09 17:22:51",559.9920000000001,internet,NULL
23799,3,"2016-07-21 20:26:12",399.992,internet,NULL
16123,7,"2019-01-10 15:19:39",539.991,internet,NULL
22826,4,"2015-09-07 23:06:53",115000,dealership,5
8878,7,"2018-12-14 11:16:51",599.99,dealership,10
21407,8,"2017-11-05 07:07:28",699.99,dealership,16
29724,7,"2018-07-15 03:05:58",479.992,internet,NULL
37979,8,"2018-07-28 21:03:12",699.99,internet,NULL
30559,7,"2016-12-22 11:05:07",599.99,internet,NULL
